tcgplayer_id,directLow,market,low,mid
215571 (Nonfoil),0.21,0.22,0.01,0.37
215571 (Foil),0.22,0.22,0.09,0.5
215589 (Foil),0.15,0.19,0.07,0.49
215589 (Nonfoil),0.11,0.1,0.01,0.3
215477 (Foil),13.86,14.46,10.56,15.09
215477 (Nonfoil),11.95,13.6,8.0,14.31
215627 (Nonfoil),0.49,0.46,0.05,0.5
215627 (Foil),,0.44,0.29,0.75
215609 (Foil),2.29,2.25,1.35,2.72
215609 (Nonfoil),1.83,1.76,0.49,2.5
215616 (Nonfoil),0.25,0.31,0.1,0.49
215616 (Foil),0.36,0.34,0.25,0.75
215534 (Nonfoil),0.23,0.2,0.1,0.81
215534 (Foil),0.29,0.62,0.29,1.0
215456 (Nonfoil),0.33,0.32,0.1,0.48
215456 (Foil),,0.33,0.18,0.5
124618 (Nonfoil),0.86,0.97,0.5,2.45
124618 (Foil),,,,
215667 (Foil),0.2,0.23,0.1,0.55
215667 (Nonfoil),0.1,0.17,0.03,0.35
215671 (Foil),,0.29,0.15,0.59
215671 (Nonfoil),0.21,0.22,0.06,0.4
215697 (Nonfoil),1.25,1.19,0.23,1.15
215697 (Foil),1.36,1.24,0.45,1.46
215706 (Nonfoil),0.29,0.27,0.1,0.5
215706 (Foil),,0.39,0.15,0.94
215443 (Nonfoil),10.89,10.39,8.5,10.99
215443 (Foil),13.82,11.9,10.0,12.84
215519 (Foil),,1.38,0.66,1.38
215519 (Nonfoil),1.99,1.76,0.24,1.61
215510 (Nonfoil),1.3,1.1,0.45,1.41
215510 (Foil),1.36,1.4,0.76,2.0
215362 (Foil),0.2,0.25,0.1,0.62
215362 (Nonfoil),0.15,0.17,0.05,0.46
221948 (Nonfoil),3.76,3.27,1.95,3.5
221948 (Foil),3.96,3.17,2.5,3.96
221969 (Foil),0.95,0.84,0.4,1.14
221969 (Nonfoil),0.95,0.85,0.1,0.96
221858 (Nonfoil),0.2,0.17,0.03,0.35
221858 (Foil),0.2,0.19,0.06,0.5
221952 (Nonfoil),5.35,4.64,2.99,4.8
221952 (Foil),5.0,4.45,3.0,5.36
222139 (Nonfoil),1.6,1.15,0.47,1.5
222139 (Foil),1.58,1.02,0.3,1.84
221850 (Foil),0.36,0.38,0.15,0.77
221850 (Nonfoil),0.34,0.31,0.09,0.5
222055 (Foil),0.75,0.56,0.2,0.95
222055 (Nonfoil),0.75,0.65,0.15,0.75
221903 (Nonfoil),0.54,0.56,0.08,0.63
221903 (Foil),,0.44,0.18,0.86
222124 (Foil),,0.43,0.35,0.8
222124 (Nonfoil),0.45,0.4,0.15,0.55
221860 (Nonfoil),6.99,6.39,5.0,7.52
221860 (Foil),,7.02,4.99,8.0
222125 (Foil),0.11,0.13,0.08,0.49
222125 (Nonfoil),0.17,0.16,0.03,0.34
221800 (Foil),,0.44,0.25,1.0
221800 (Nonfoil),0.46,0.43,0.08,0.83
222190 (Nonfoil),0.23,0.21,0.08,0.49
222190 (Foil),0.25,0.22,0.1,0.67
221854 (Nonfoil),0.57,0.53,0.1,0.87
221854 (Foil),0.51,0.53,0.2,1.1
221921 (Foil),0.14,0.14,0.05,0.49
221921 (Nonfoil),0.17,0.12,0.03,0.31
222161 (Nonfoil),2.25,1.63,0.99,2.09
222161 (Foil),,1.9,1.0,2.02
222114 (Nonfoil),0.2,0.19,0.05,0.4
222114 (Foil),,0.17,0.14,0.5
221449 (Nonfoil),1.98,1.65,0.73,2.88
221449 (Foil),,1.46,0.98,3.49
222115 (Foil),1.45,1.12,0.49,1.75
222115 (Nonfoil),1.29,1.23,0.2,1.5
222147 (Nonfoil),0.09,0.08,0.02,0.3
222147 (Foil),0.12,0.12,0.05,0.49
222183 (Foil),0.1,0.13,0.02,0.5
222183 (Nonfoil),0.15,0.16,0.05,0.3
222038 (Foil),7.72,7.55,5.49,8.36
222038 (Nonfoil),7.72,7.46,4.99,7.55
221935 (Foil),2.98,3.03,2.0,3.76
221935 (Nonfoil),2.95,2.55,1.69,3.9
222014 (Nonfoil),2.45,1.69,0.5,2.49
222014 (Foil),2.45,2.11,0.99,2.68
222163 (Nonfoil),16.0,13.27,12.49,16.02
222163 (Foil),15.03,14.45,12.75,16.12
221789 (Foil),,0.15,0.05,0.5
221789 (Nonfoil),0.2,0.18,0.05,0.35
221786 (Nonfoil),2.55,1.67,0.9,2.62
221786 (Foil),2.65,2.0,1.05,3.0
222096 (Nonfoil),0.97,0.83,0.1,0.99
222096 (Foil),0.98,0.73,0.3,1.14
222016 (Foil),0.24,0.18,0.1,0.5
222016 (Nonfoil),0.2,0.2,0.05,0.36
221895 (Nonfoil),2.95,1.69,0.9,3.29
221895 (Foil),2.66,1.78,1.0,3.62
222171 (Foil),,0.45,0.2,0.99
222171 (Nonfoil),0.59,0.55,0.09,0.85
222085 (Nonfoil),9.99,9.29,6.75,10.94
222085 (Foil),10.01,10.29,7.99,11.99
222137 (Foil),0.13,0.13,0.07,0.5
222137 (Nonfoil),0.14,0.14,0.01,0.35
222127 (Nonfoil),0.25,0.25,0.05,0.5
222127 (Foil),0.22,0.2,0.08,0.59
221926 (Nonfoil),0.36,0.32,0.1,0.5
221926 (Foil),,0.33,0.1,0.75
221907 (Nonfoil),0.35,0.33,0.08,0.5
221907 (Foil),0.25,0.26,0.12,0.65
222036 (Foil),0.26,0.22,0.15,0.59
222036 (Nonfoil),0.25,0.19,0.04,0.39
222066 (Nonfoil),4.75,4.1,2.5,5.0
222066 (Foil),3.87,4.02,3.49,6.51
222062 (Foil),0.61,0.52,0.26,1.19
222062 (Nonfoil),0.65,0.62,0.28,1.0
222050 (Foil),6.56,4.8,2.99,6.88
222050 (Nonfoil),5.45,4.66,3.0,6.5
222093 (Foil),0.25,0.25,0.12,0.5
222093 (Nonfoil),0.25,0.21,0.08,0.44
221958 (Nonfoil),0.24,0.28,0.05,0.34
221958 (Foil),0.22,0.19,0.1,0.5
221923 (Nonfoil),0.29,0.25,0.07,0.42
221923 (Foil),0.3,0.25,0.12,0.62
222193 (Foil),0.18,0.15,0.05,0.49
222193 (Nonfoil),0.16,0.16,0.03,0.31
222030 (Nonfoil),7.99,6.33,4.75,7.46
222030 (Foil),7.23,7.23,5.72,7.98
221774 (Foil),,2.35,1.36,2.82
221774 (Nonfoil),3.05,2.54,0.95,2.78
222019 (Nonfoil),0.85,0.75,0.04,0.88
222019 (Foil),,0.43,0.18,1.0
222122 (Nonfoil),0.08,0.12,0.03,0.45
222122 (Foil),0.15,0.17,0.13,0.5
222167 (Foil),14.95,13.62,10.39,16.29
222167 (Nonfoil),14.77,11.69,10.39,14.99
221884 (Foil),8.45,7.66,5.98,9.6
221884 (Nonfoil),7.94,6.49,5.0,8.95
222026 (Foil),0.19,0.19,0.05,0.5
222026 (Nonfoil),0.17,0.16,0.04,0.31
222042 (Foil),,0.33,0.15,0.75
222042 (Nonfoil),0.48,0.43,0.15,0.5
222154 (Nonfoil),0.56,0.52,0.15,0.71
222154 (Foil),0.6,0.35,0.09,0.96
221778 (Nonfoil),2.54,2.09,1.24,3.99
221778 (Foil),3.12,2.53,1.64,4.4
222133 (Foil),0.25,0.23,0.12,0.5
222133 (Nonfoil),0.24,0.24,0.05,0.4
222131 (Foil),2.08,1.87,1.1,2.99
222131 (Nonfoil),2.25,1.93,0.85,2.49
221897 (Foil),0.23,0.21,0.15,0.5
221897 (Nonfoil),0.2,0.21,0.05,0.4
221790 (Nonfoil),0.19,0.19,0.05,0.4
221790 (Foil),0.24,0.18,0.09,0.54
222409 (Foil),8.58,8.37,7.2,9.49
222409 (Nonfoil),9.23,8.08,6.98,9.48
222107 (Nonfoil),0.32,0.31,0.1,0.44
222107 (Foil),0.35,0.29,0.15,0.7
222129 (Foil),,0.33,0.1,0.69
222129 (Nonfoil),0.3,0.26,0.13,0.5
221891 (Foil),0.19,0.18,0.1,0.5
221891 (Nonfoil),0.19,0.18,0.1,0.35
221777 (Nonfoil),0.15,0.16,0.05,0.46
221777 (Foil),0.25,0.36,0.1,0.57
221452 (Nonfoil),1.95,1.96,0.67,2.25
221452 (Foil),2.25,1.71,0.99,3.0
221780 (Foil),3.06,3.16,2.54,4.54
221780 (Nonfoil),2.7,2.52,1.2,4.5
221779 (Foil),8.22,9.28,7.23,11.76
221779 (Nonfoil),8.94,7.94,6.75,10.49
221867 (Nonfoil),0.22,0.22,0.1,0.37
221867 (Foil),0.24,0.24,0.1,0.54
222046 (Nonfoil),0.6,0.56,0.1,0.74
222046 (Foil),0.6,0.59,0.13,0.91
222196 (Foil),0.19,0.2,0.06,0.5
222196 (Nonfoil),0.17,0.19,0.04,0.35
222023 (Nonfoil),0.5,0.46,0.15,0.59
222023 (Foil),0.5,0.41,0.24,0.99
221951 (Nonfoil),0.25,0.24,0.06,0.5
221951 (Foil),0.26,0.23,0.1,0.92
221868 (Foil),0.7,0.56,0.14,1.06
221868 (Nonfoil),0.7,0.58,0.1,0.99
222095 (Nonfoil),6.49,5.07,3.99,7.38
222095 (Foil),6.38,6.55,5.59,8.21
222110 (Nonfoil),13.41,11.37,6.36,13.49
222110 (Foil),13.25,12.42,9.0,15.0
222180 (Nonfoil),0.19,0.18,0.05,0.39
222180 (Foil),0.19,0.19,0.08,0.54
222111 (Nonfoil),1.95,1.65,0.4,1.94
222111 (Foil),1.68,1.68,0.8,2.01
221872 (Nonfoil),1.79,1.94,1.0,3.07
221872 (Foil),,4.29,4.0,6.67
221817 (Foil),2.04,2.03,1.29,3.51
221817 (Nonfoil),3.07,2.61,1.29,3.15
221832 (Nonfoil),4.29,2.96,2.0,4.69
221832 (Foil),7.36,7.16,5.99,9.88
221847 (Nonfoil),2.9,2.33,1.6,3.34
221847 (Foil),4.89,4.96,3.85,7.01
221959 (Nonfoil),0.34,0.34,0.1,0.5
221959 (Foil),0.31,0.32,0.25,0.92
221838 (Foil),,1.73,1.25,3.0
221838 (Nonfoil),2.07,1.79,0.9,2.88
221822 (Foil),3.44,2.87,2.0,3.99
221822 (Nonfoil),3.46,2.52,1.91,4.0
222199 (Nonfoil),0.15,0.17,0.05,0.35
222199 (Foil),0.11,0.13,0.06,0.5
